,phrase,label,sentiment,subjectivity,language,count
de France,de France,LOC,0.08691435185185187,0.12708333333333333,fr,9
Ballon d'Or,Ballon d'Or,LOC,0.24366666666666667,0.3481060606060606,fr,9
Stade de France,Stade de France,LOC,0.05289123376623378,0.6195779220779221,fr,8
Australie,Australie,LOC,0.00378571428571429,0.10325892857142856,fr,8
Bercy,Bercy,LOC,0.11607539682539682,0.17325396825396822,fr,8
lElysée,lElysée,LOC,0.1397534722222222,0.1873611111111111,fr,8
lEtat,lEtat,LOC,0.1115385101010101,0.17326073232323236,fr,8
Suède,Suède,LOC,0.12686309523809525,0.25169642857142854,fr,8
Tihange,Tihange,LOC,0.08627083333333332,0.06166666666666666,fr,8
Vatican,Vatican,LOC,0.03513392857142858,0.1430357142857143,fr,8
Atlantico,Atlantico,LOC,0.07168229166666668,0.16809895833333335,fr,8
ÉTATS-UNIS,ÉTATS-UNIS,LOC,0.013864583333333336,0.07890625,fr,8
Haute,Haute,LOC,0.1549345238095238,0.1737202380952381,fr,8
Argentin,Argentin,LOC,0.21185714285714288,0.255297619047619,fr,7
Iowa,Iowa,LOC,0.1032857142857143,0.13672619047619045,fr,7
Belges,Belges,LOC,0.13371485260770977,0.14041383219954648,fr,7
Dubaï,Dubaï,LOC,0.12710204081632653,0.11343537414965986,fr,7
Roumanie,Roumanie,LOC,0.07017857142857144,0.2642857142857143,fr,7
Texas,Texas,LOC,0.04049886621315193,0.17653061224489797,fr,7
rue de Grenelle,rue de Grenelle,LOC,0.06637673120530263,0.2042974446188732,fr,7
Grèce,Grèce,LOC,0.062428571428571424,0.22023809523809526,fr,7
Borne,Borne,LOC,0.14058616780045355,0.16348072562358276,fr,7
COP28,COP28,LOC,0.07876190476190477,0.13285714285714287,fr,6
A,A,LOC,-0.0015555555555555507,0.3080687830687831,fr,6
États,États,LOC,0.10084656084656085,0.16048280423280423,fr,6
Cour suprême,Cour suprême,LOC,0.19521666666666668,0.2674761904761905,fr,6
mer Noire,mer Noire,LOC,0.02154166666666667,0.11527777777777777,fr,6
New Delhi,New Delhi,LOC,0.05226190476190476,0.22678571428571426,fr,6
Chambre des communes,Chambre des communes,LOC,0.10438095238095237,0.20142857142857143,fr,6
Kosovo,Kosovo,LOC,-0.005523989898989897,0.20977588383838383,fr,6
USA,USA,LOC,0.04174999999999999,0.19907407407407407,fr,6
conseil de,conseil de,LOC,0.08434523809523813,0.11041666666666666,fr,6
Ankara,Ankara,LOC,0.08,0.06666666666666668,fr,6
Nice,Nice,LOC,0.09666666666666668,0.15833333333333335,fr,6
Marseille,Marseille,LOC,0.16009920634920635,0.19865079365079363,fr,6
Téhéran,Téhéran,LOC,0.059250000000000004,1.3404166666666666,fr,5
Caraïbes 6,Caraïbes 6,LOC,0.08742857142857142,0.10685714285714287,fr,5
Colorado Springs,Colorado Springs,LOC,0.07533333333333334,0.18059523809523811,fr,5
Jeddah,Jeddah,LOC,0.0581,0.0905,fr,5
Tokyo,Tokyo,LOC,0.040749999999999995,0.09583333333333335,fr,5
Canada,Canada,LOC,0.07658333333333332,0.12366666666666667,fr,5
Russes,Russes,LOC,0.014454545454545456,0.1350909090909091,fr,5
Belgorod,Belgorod,LOC,-0.012357142857142863,0.13918650793650794,fr,5
Nanterre,Nanterre,LOC,0.03549999999999999,0.23644444444444446,fr,5
Pacifique,Pacifique,LOC,0.22895238095238094,0.2652380952380952,fr,5
Parc des Princes,Parc des Princes,LOC,-0.22916666666666666,0.2661666666666667,fr,5
Ardèche,Ardèche,LOC,0.11520000000000001,0.03066666666666667,fr,5
Zaporijjia,Zaporijjia,LOC,0.09042857142857144,0.08714285714285715,fr,5
cathédrale de Milan,cathédrale de Milan,LOC,0.07982505494505496,0.18324395604395605,fr,5
