keyword,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
'Juliette Binoche',0.13269285669417244,1.0,0.12871332374220634,1.0,1.0
'Justin Bieber',-0.5030822596175119,1.4617233069648252,0.09933405086694723,0.4404503003089926,6.0
'Kamala Harris',-0.6471351709719622,1.5981228725667864,0.28813473665461686,1.5811529480261726,5.0
'Karim Benzema',0.8934199650317425,0.915732530272018,0.11618056695859864,1.1609977599251902,10.0
'Katherina Reiche',-0.3533993879119804,1.0,-1.332187272710189,1.0,1.0
'Katy Perry',0.11209529129181324,0.7304437185742381,0.2439695815458524,0.43292439541479627,5.0
'Lana Del Rey',0.735485968672052,1.1828036158739659,0.24201918379584617,0.8942864252594147,5.0
'Lauren Sanchez',-0.7208210435042987,1.0,-1.4942175208761104,1.0,1.0
'Laurent Wauquiez',-0.17847143923461958,0.4992768405765615,-0.3819863406971867,0.3838628958894694,6.0
'LeBron James',0.23421238796457866,0.3647380012621802,0.4139962680292762,0.4576475703444679,3.0
'Leo XIV',-1.22097545132143,1.0,2.09860482019939,1.0,1.0
'Le Pen',-0.5954054802021926,0.46762775184757527,-0.23128069774715895,1.0527201901801497,4.0
'Lionel Messi',-2.5991396064160317,1.0,0.33477310735928173,1.0,1.0
'Luc Terlinden',1.7313806685730766,1.0,-0.25650274468318063,1.0,1.0
'Lyna Khoudri',0.880417094329568,0.5764304844860831,1.1245887920300834,1.6566254806396634,2.0
'Léon XIV',0.28937076673917206,0.9899661793217114,0.3406958156337947,1.3641848755214538,25.0
'Marco Rubio',-0.017386956509012903,1.0,-0.24547316219442158,1.0,1.0
'Margot Robbie',0.08064457491570438,0.41775690465802623,-0.37898094320401404,0.7862244724439947,3.0
'Marie Trintignant',-1.3411006657893345,2.560310208359476,0.9982842433126118,2.196502657101784,5.0
'Marine Le Pen',-0.12399057351404363,0.4126506354830778,-0.0356192702929564,0.6751450688554088,10.0
'Marine Le Pen',-0.04938203265586028,0.8679815613478421,-0.29561721326956064,0.5660015818188242,26.0
'Mark Carney',0.8876442147154204,1.069575705851105,0.4851555115206069,1.6569813405469351,5.0
'Mark Rutte',-0.9674374913009887,1.0,0.042710028246854714,1.0,1.0
'Matteo Salvini',-0.9211625069672735,0.6293133664150904,-1.0190954546239108,0.6471142927357543,2.0
'Melania Trump',1.4094291855550258,1.0,0.03522094666528156,1.0,1.0
'Michael Mann',-0.6102493602054917,0.23454922632815864,-0.6835296831849851,0.1076293205253809,2.0
'Michel Barnier',0.010528459772238654,0.8611296587440874,-0.2287042332643196,0.7777830999067664,34.0
'Michelle Williams',1.8989605836480299,1.0,1.0666053668036803,1.0,1.0
'Mick Jagger',0.5039178084700954,1.0,0.21920579306236782,1.0,1.0
'Mukesh Ambani',-0.42883906674884137,1.0,0.496579932836912,1.0,1.0
'Narendra Modi',-0.10533229692144015,0.8754644734804261,0.11812900997153787,0.635012778072065,9.0
'Nathalie Emmanuel',-0.2807143573518445,0.896128417602038,-0.697667710815982,0.6551720528587557,4.0
'Nicolas Sarkozy',0.3855854947767888,0.8948458518003602,0.1283232013895311,0.8692662328408031,13.0
'Nicusor Dan',0.7201049550967737,1.0,0.004520784314983277,1.0,1.0
'Olivier Marleix',-0.6191869437774459,0.26657827603930156,0.19851704188078936,0.7212907304036825,2.0
'Omar Sy',-0.03552234605857114,0.2545791400306758,-0.3836543899566241,0.5292961262061626,3.0
'Pablo Picasso',0.03134470798138868,0.7226169947530562,-0.02486427370426661,0.5204833719839506,4.0
'Pape François',2.5819854727851026,1.0,2.488819303742693,1.0,1.0
'Paul Biya',0.707106781186552,1.0,0.7071067811865476,1.0,1.0
'Pedro Sánchez',-0.2910314046201401,0.7314705885916113,0.00963069907101048,1.3354062098858963,11.0
'Pete Hegseth',-0.3027535040369135,0.8197412185940866,0.31097149505426974,1.8733847846727616,24.0
'Poutine',-0.06442464534443366,1.0605707934416957,-0.35750019313547704,0.275425592213191,7.0
'Premier ministre',0.623302539597131,0.9671302258583525,-0.0025009931837620468,0.8462664732240139,34.0
'Rachida Dati',-0.2289255436349574,0.7639468225556976,-0.17879314737494123,1.043222501031477,24.0
'Recep Tayyip Erdogan',-0.10490360323953235,1.0031607795055868,-0.16804196351519762,0.7061144658578062,8.0
'Robert Downey Jr',-0.47252229134248735,0.5339244703286197,-0.18416660804493987,1.330233053505073,3.0
'Robert Francis Prevost',-1.1826104569004794,1.0,0.00026238586270651296,1.0,1.0
'Robin Li',0.22166666666666668,1.0,0.3458333333333334,1.0,1.0
'Rupert Murdoch',0.053000000000000005,1.0,0.14,1.0,1.0
'Ryan Gosling',1.190699313716951,1.363551642465755,0.6784298530908826,0.9813328447873111,4.0
'Sean Hannity',-0.9371290911928993,1.0,0.02748251258644259,1.0,1.0
'Stephen Colbert',-0.4165584163419609,0.824789832163522,-0.10892484253787957,0.6422196778062592,27.0
'Steven Spielberg',0.6868257174250372,1.0,1.3391514458301108,1.0,1.0
'Stormy Daniels',-0.06156799801889359,0.2325322642219975,-0.33047154703288445,0.7057533443066452,2.0
'Taylor Swift',0.09967245884467138,0.5268508829495456,0.9362362016127099,1.6593285737549692,2.0
'Ted Cruz',-0.7291474491952352,1.2122043899409016,0.07011341838240248,0.5749481543700989,5.0
'Travis Kelce',-1.8961898751883046,1.0,0.5451287060397961,1.0,1.0
'Tucker Carlson',0.09493267381928618,0.9427191538912468,-0.043633838940038513,0.7075511003752532,10.0
'Ursula von der Leyen',-0.010756949646623996,0.6412832163727488,0.12587078896669335,0.4479500962434561,4.0
'Valérie Hayer',-1.1447691076492812,1.0,-0.3544185337779054,1.0,1.0
'Victoria Beckham',-0.916489380801983,1.0,-0.041532537319574285,1.0,1.0
'Vitali Klitschko',0.8186471016623006,1.773293610128372,-0.14872908576071514,0.5058789152078742,2.0
'Vladimir Poutine',-0.3021339345494012,0.762190625629434,-0.05389771542319841,0.49729440642923006,6.0
'Volodymyr Zelensky',-0.3096607599729719,0.6782881404904834,-0.17868505497594184,0.9255858057864761,17.0
'Xi Jinping',0.3608495838152622,0.36831470158883145,-0.04054627238268066,0.47296504174902215,5.0
'Yaël Braun-Pivet',-1.347651630313079,1.0,0.1372275777045219,1.0,1.0
'Zohran Mamdani',-0.2592548882154707,0.6686497492462685,0.24831989998435375,0.7011300402639057,25.0
'nan Si',-0.14971003204621236,0.609934543026881,0.41412566017505265,0.16860299284951305,3.0
'nan nan',0.0388712958634994,0.7982903463633514,0.03581022346624395,0.8648863078945026,41.0
'prince Harry',0.17112044910576904,0.8368099033029692,-0.9427996143605276,0.57077247329436,6.0
'président de la République',0.06660664688470687,1.222851312183577,0.12664263402733467,0.8876239406780698,30.0
'Élisabeth Borne',-0.48941635689110086,1.0,-0.28486882659578344,1.0,1.0
'Éric Ciotti',-1.1523784318775245,1.0,-1.136633524923732,1.0,1.0
