index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.latribune.fr/economie/politique/nos-informations-confidentielles-francois-bayrou-dit-non-a-la-presidence-du-conseil-constitutionnel-gabriel-attal-se-passionne-pour-le-basket-marine-le-pen-se-mefie-de-philippe-vardon-1005285.html,https://www.latribune.fr/economie/politique/nos-informations-confidentielles-francois-bayrou-dit-non-a-la-presidence-du-conseil-constitutionnel-gabriel-attal-se-passionne-pour-le-basket-marine-le-pen-se-mefie-de-philippe-vardon-1005285.html,0,www.latribune.fr,"Nos informations confidentielles : François Bayrou dit non à la présidence du Conseil constitutionnel, Gabriel Attal se passionne pour le basket, Marine Le Pen se méfie de Philippe Vardon...","Chaque semaine, les journalistes de La Tribune Dimanche partagent leurs informations sur les coulisses de la politique.",https://static.latribune.fr/full_width/2435615/francois-bayrou.jpg,2024-09-01T03:58:00Z,,"Bayrou ne veut pas être président du Conseil constitutionnel
Le chef de file des centristes ne se voit pas succéder à Laurent Fabius. Proche d'Emmanuel Macron, François Bayrou préfère sa « li… [+3237 chars]",,fr,'Marine Le Pen'
https://www.huffingtonpost.fr/people/article/rihanna-succede-a-charlize-theron-comme-visage-de-j-adore-de-dior-dans-une-campagne-royale_239053.html,https://www.huffingtonpost.fr/people/article/rihanna-succede-a-charlize-theron-comme-visage-de-j-adore-de-dior-dans-une-campagne-royale_239053.html,0,www.huffingtonpost.fr,"Rihanna succède à Charlize Theron comme visage de « J’adore » de Dior, dans une campagne « royale »",La maison de luxe a dévoilé la nouvelle campagne publicitaire de son parfum J’adore avec la chanteuse barbadienne. Elle a été tournée au Château de Versailles.,https://huffpost-focus.sirius.press/2024/09/02/26/0/676/380/1820/1023/75/0/97d2702_1725267610760-rihanna-dior.jpg,2024-09-02T09:28:57Z,,PEOPLE - Le relais a officiellement été passé. et avec classe. Dior a dévoilé dimanche 1er septembre la nouvelle campagne de son parfum iconique « Jadore ». Rihanna est le nouveau visage de la fragra… [+2663 chars],,fr,'Charlize Theron'
https://www.lalibre.be/lifestyle/people/2024/09/02/brad-pitt-et-ines-de-ramon-attirent-lattention-a-la-mostra-de-venise-qui-est-la-nouvelle-compagne-de-lacteur-VA343ZQUWZAWXBJZ6JS526ESUQ/,https://www.lalibre.be/lifestyle/people/2024/09/02/brad-pitt-et-ines-de-ramon-attirent-lattention-a-la-mostra-de-venise-qui-est-la-nouvelle-compagne-de-lacteur-VA343ZQUWZAWXBJZ6JS526ESUQ/,0,www.lalibre.be,Brad Pitt et Ines de Ramon attirent l'attention à la Mostra de Venise: qui est la nouvelle compagne de l'acteur ?,La jeune femme a foulé le tapis rouge de la Mostra avec l'acteur. ...,https://www.lalibre.be/resizer/v2/VMV7XSGEGNADBDZJ2H5SWOFFZQ.jpg?auth=eff08c4ccbb3f50747876b965e0b2c6e112ef21651c9dacb91dff04af0e37c7c&width=1200&height=630&quality=85&focal=2219%2C1479&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2F3R4IDPARFVEO3L2LC5OCCXQ5RM.png%3A100%3A0%2C557,2024-09-02T19:01:29Z,,"George Clooney et Brad Pitt à la Mostra de Venise, what else ?Derrière son sourire énigmatique se cache une femme d'affaires accomplie, diplômée en administration des affaires de l'université de Genè… [+859 chars]",,fr,'Ines de Ramon'
